"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","diffexpressed","Description","Category","Uniprot.ID","Gifts","GC.Id","Relevance.score","GeneCards.Link"
"80","LTA","2.59185498941471","3.38462756994613","0.85787979728399","3.94534010552727","0.0000796867921471939","0.000272145963513984","4049","UP","Lymphotoxin Alpha","Protein Coding","P01374",52,"GC06P134818",11.88262272,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTA"
"81","MMP1","711.161239562398","2.98304293924015","0.105128402473661","28.3752332295501","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000408811846274671","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313232167540129","4312","UP","Matrix Metallopeptidase 1","Protein Coding","P03956",59,"GC11M126178",13.51337433,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"82","MMP9","14.1292977643233","6.25638427709842","0.753015052050898","8.30844517657203","0.0000000000000000969641564455211","0.00000000000000068245067937902","4318","UP","Matrix Metallopeptidase 9","Protein Coding","P14780",62,"GC20P046008",15.25952625,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP9"
"83","MYD88","1231.08998588248","1.31691512368329","0.0543632987820048","24.2243416641084","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012327731538312","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000571556260457026","4615","UP","MYD88 Innate Immune Signal Transduction Adaptor","Protein Coding","Q99836",57,"GC03P038290",12.22298813,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYD88"
"84","NCF4","5.54779436462237","4.20632434944226","0.730090315587714","5.76137535265924","0.00000000834312664595461","0.0000000391819792473399","4689","UP","Neutrophil Cytosolic Factor 4","Protein Coding","Q15080",55,"GC22P036860",8.060929298,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCF4"
"85","NFKB1","1676.63202644075","1.36891457870725","0.0424285621741112","32.2639870069066","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000223954126670555","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265582584688364","4790","UP","Nuclear Factor Kappa B Subunit 1","Protein Coding","P19838",61,"GC04P102501",20.96146584,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1"
"86","NFKB2","1983.78679098122","2.45349386405544","0.0449640418549422","54.5656876659491","0","0","4791","UP","Nuclear Factor Kappa B Subunit 2","Protein Coding","Q00653",60,"GC10P102394",9.139372826,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB2"
"87","NFKBIA","1891.12823123436","2.89782754477014","0.0524267573389558","55.2738275616544","0","0","4792","UP","NFKB Inhibitor Alpha","Protein Coding","P25963",59,"GC14M035401",13.87139034,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"88","NLRP12","29.3973343368349","-1.88897619297495","0.258924620168818","-7.29546766060077","0.000000000000297623459401593","0.00000000000180046552638251","91662","DOWN","NLR Family Pyrin Domain Containing 12","Protein Coding","P59046",52,"GC19M053793",9.847831726,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP12"
"89","NLRP3","17.8984518383158","2.00294100168637","0.308836936751962","6.48543215960919","0.0000000000884778050574608","0.000000000468053737177991","114548","UP","NLR Family Pyrin Domain Containing 3","Protein Coding","Q96P20",57,"GC01P247416",57.6070137,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP3"
"90","NOD2","31.8745647048171","5.68877279464944","0.411916589795013","13.8104969199721","0.000000000000000000000000000000000000000000220306615993396","0.00000000000000000000000000000000000000000328220696390666","64127","UP","Nucleotide Binding Oligomerization Domain Containing 2","Protein Coding","Q9HC29",56,"GC16P050693",26.20967484,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOD2"
"91","NOS3","1503.54199741475","-1.48444440326093","0.0401917132252151","-36.9340912377339","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131147419444535","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249592576731579","4846","DOWN","Nitric Oxide Synthase 3","Protein Coding","P29474",59,"GC07P158097",6.887562275,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS3"
"92","P2RX7","153.475938883332","2.82773596725578","0.101097607519319","27.9703549534091","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000372865350740104","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269090196089166","5027","UP","Purinergic Receptor P2X 7","Protein Coding","Q99572",55,"GC12P133258",5.421378613,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX7"
"93","PLA2G7","12.0239981489305","1.08596343754504","0.325253991501612","3.33881663536683","0.000841360819733024","0.00250887970493804","7941","UP","Phospholipase A2 Group VII","Protein Coding","Q13093",59,"GC06M046704",7.964818954,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2G7"
"94","PRSS2","198.155095471157","-3.97585957509199","0.131838519923265","-30.1570404264709","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000867260001482387","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000772319576414447","5645","DOWN","Serine Protease 2","Protein Coding","P07478",49,"GC07P157898",5.34941721,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS2"
"95","PSMB8","1144.49273776203","1.56008003297106","0.0583749976532709","26.7251408254856","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240245760199229","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151592505212342","5696","UP","Proteasome 20S Subunit Beta 8","Protein Coding","P28062",59,"GC06M032840",7.014390945,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB8"
"96","PTGS2","1376.37040473137","3.66580605012231","0.126961458505592","28.8733769544782","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000257852206811505","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020697463362397","5743","UP","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354",58,"GC01M186671",21.28832626,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"97","PTX3","5928.08793379254","2.02063883447222","0.10664807089904","18.9467921682811","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000469335739811778","0.0000000000000000000000000000000000000000000000000000000000000000000000000000012687118125794","5806","UP","Pentraxin 3","Protein Coding","P26022",51,"GC03P157436",10.55554485,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTX3"
"98","RELB","806.474504473372","2.8198143451677","0.0535952829171458","52.6131068199959","0","0","5971","UP","RELB Proto-Oncogene, NF-KB Subunit","Protein Coding","Q01201",54,"GC19P113255",5.238348961,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELB"
"99","RELN","180.121818533737","3.04769037689228","0.159619735080396","19.0934433975676","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000286263153350555","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000785526064641831","5649","UP","Reelin","Protein Coding","P78509",53,"GC07M103471",5.045493126,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELN"
"100","RIGI","1683.62268033974","2.41648500807779","0.107770698733488","22.4224676695625","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237639135139987","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000928484428835852","23586","UP","RNA Sensor RIG-I","Protein Coding","O95786",56,"GC09M032525",5.485815525,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIGI"
"101","RIPK2","1074.29467754128","2.43858459535677","0.0542143801759249","44.9804016470094","0","0","8767","UP","Receptor Interacting Serine/Threonine Kinase 2","Protein Coding","O43353",54,"GC08P089918",6.309912682,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIPK2"
"102","SAA1","5.12735534186877","5.72763060592525","0.924359706962059","6.1963222355822","0.000000000577977384648697","0.00000000292446147091008","6288","UP","Serum Amyloid A1","Protein Coding","P0DJI8",47,"GC11P019139",12.56142235,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAA1"
"103","SAMHD1","2249.7700868771","2.50990859984115","0.103261476186925","24.3063404913726","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167993303318122","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000788165798211602","25939","UP","SAM And HD Domain Containing Deoxynucleoside Triphosphate Triphosphohydrolase 1","Protein Coding","Q9Y3Z3",52,"GC20M036890",6.705179691,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAMHD1"
"104","SELE","4330.66107683291","6.33359761436711","0.134054316001276","47.2465027855337","0","0","6401","UP","Selectin E","Protein Coding","P16581",53,"GC01M169722",13.60280895,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELE"
"105","SELL","27.5809533431588","1.02168985386481","0.213867545784011","4.77720848256534","0.00000177745462290801","0.00000707474306729739","6402","UP","Selectin L","Protein Coding","P14151",52,"GC01M169690",9.562774658,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELL"
"106","SELP","6.68607190023012","-3.22611527275613","0.624554585573015","-5.16546567310244","0.000000239841043942501","0.00000101688983039868","6403","DOWN","Selectin P","Protein Coding","P16109",54,"GC01M169558",11.49668312,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"107","SERPINE1","132950.208966544","2.27405859154251","0.026769322536008","84.9501734115094","0","0","5054","UP","Serpin Family E Member 1","Protein Coding","P05121",59,"GC07P101127",10.46713638,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1"
"108","SLC22A4","73.6089601377125","1.08913084488523","0.136004772787181","8.00803400178821","0.00000000000000116556683116206","0.00000000000000787692200704278","6583","UP","Solute Carrier Family 22 Member 4","Protein Coding","Q9H015",53,"GC05P132294",8.153202057,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC22A4"
"109","SMAD3","4386.64658710129","1.04408090350058","0.0265854164329943","39.2726932125391","0","0","4088","UP","SMAD Family Member 3","Protein Coding","P84022",61,"GC15P067063",6.294039726,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD3"
"110","SOCS1","38.1185634713632","2.64298752828521","0.197899657386568","13.3551900149201","0.000000000000000000000000000000000000000110475878390267","0.00000000000000000000000000000000000000154725237633942","8651","UP","Suppressor Of Cytokine Signaling 1","Protein Coding","O15524",54,"GC16M020752",9.265459061,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS1"
"111","SPINK5","8.9712372427715","-1.09119388280865","0.431518357770707","-2.52873107982227","0.0114475701418229","0.0284399629199788","11005","DOWN","Serine Peptidase Inhibitor Kazal Type 5","Protein Coding","Q9NQ38",49,"GC05P148025",5.98720932,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPINK5"
"112","STAT1","4530.64571623343","2.28691851933481","0.111612524671049","20.489801893425","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265471233571197","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000845459600681064","6772","UP","Signal Transducer And Activator Of Transcription 1","Protein Coding","P42224",61,"GC02M190908",12.50217152,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT1"
"113","STAT4","10.1963368557226","1.92612183131004","0.3665761000192","5.25435736593073","0.000000148542210273687","0.000000638282523716083","6775","UP","Signal Transducer And Activator Of Transcription 4","Protein Coding","Q14765",55,"GC02M191029",12.67458248,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT4"
"114","TGFB2","85.5529358031596","2.04267050692165","0.161810439140484","12.6238487317138","0.00000000000000000000000000000000000156006314234199","0.0000000000000000000000000000000000199220400953077","7042","UP","Transforming Growth Factor Beta 2","Protein Coding","P61812",60,"GC01P218345",7.925997734,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB2"
"115","THBD","287.199942534996","-1.33040329478137","0.0812454650411243","-16.3751083719928","0.00000000000000000000000000000000000000000000000000000000000287994022799242","0.0000000000000000000000000000000000000000000000000000000000573533412999098","7056","DOWN","Thrombomodulin","Protein Coding","P07204",55,"GC20M023026",9.717888832,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=THBD"
"116","TICAM1","565.479852455999","1.16246648906144","0.0565480536976245","20.5571441110496","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000664297147380115","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212999298655208","148022","UP","TIR Domain Containing Adaptor Molecule 1","Protein Coding","Q8IUC6",50,"GC19M004815",6.019670486,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TICAM1"
"117","TLR2","78.2420584253921","6.25602111533434","0.446237316769371","14.0194933956356","0.000000000000000000000000000000000000000000011845722547604","0.000000000000000000000000000000000000000000180936703172108","7097","UP","Toll Like Receptor 2","Protein Coding","O60603",61,"GC04P153684",20.19818878,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR2"
"118","TLR3","141.040391151263","3.15913647539792","0.152704645791856","20.6878871236437","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000445302784147935","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145147795623026","7098","UP","Toll Like Receptor 3","Protein Coding","O15455",60,"GC04P186059",12.80971146,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR3"
"119","TNF","5.58042390583458","6.20869733425229","0.919567569730878","6.75175760718632","0.000000000014606475862807","0.0000000000807066785030163","7124","UP","Tumor Necrosis Factor","Protein Coding","P01375",61,"GC06P134820",39.57378006,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF"
"120","TNFAIP3","847.438321182173","4.6928984813076","0.119130816630486","39.392817190734","0","0","7128","UP","TNF Alpha Induced Protein 3","Protein Coding","P21580",57,"GC06P137866",14.21593285,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP3"
"121","TNFAIP6","13.4889210123193","8.18567878855968","0.859374611256307","9.52515780818001","0.0000000000000000000016479135489091","0.0000000000000000000138002526049346","7130","UP","TNF Alpha Induced Protein 6","Protein Coding","P98066",49,"GC02P151357",6.386472702,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP6"
"122","TNFRSF11B","53.3533135813162","3.53442553621031","0.219362296886655","16.1122744718367","0.000000000000000000000000000000000000000000000000000000000209185817615653","0.00000000000000000000000000000000000000000000000000000000400696112817516","4982","UP","TNF Receptor Superfamily Member 11b","Protein Coding","O00300",56,"GC08M118923",7.421813965,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11B"
"123","TNFSF11","18.4500627245159","-1.15619091252708","0.310396932761402","-3.72487866500868","0.000195409187950742","0.000632660368562155","8600","DOWN","TNF Superfamily Member 11","Protein Coding","O14788",58,"GC13P042562",8.264291763,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF11"
"124","TNFSF15","1666.0342737237","1.90735474270168","0.078206678039249","24.388642894977","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225717248924666","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107393172527685","9966","UP","TNF Superfamily Member 15","Protein Coding","O95150",52,"GC09M114784",7.539305687,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF15"
"125","TNIP1","5063.87241833241","2.21066249965802","0.0350682143041478","63.038924094762","0","0","10318","UP","TNFAIP3 Interacting Protein 1","Protein Coding","Q15025",47,"GC05M151029",9.800052643,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNIP1"
"126","TRAF3","1052.82182041946","1.03151190811823","0.0371219465035141","27.7871180063411","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062080535754473","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000436023381925538","7187","UP","TNF Receptor Associated Factor 3","Protein Coding","Q13114",55,"GC14P115798",5.694297314,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF3"
"127","TRIM21","1056.81370089228","1.89122899948671","0.067254311435383","28.1205614795979","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000549184468365122","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403744681275655","6737","UP","Tripartite Motif Containing 21","Protein Coding","P19474",52,"GC11M004384",5.795370579,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM21"
"128","TSLP","12.2975488007637","1.42031208459166","0.358020044984237","3.96713006573192","0.0000727432984565292","0.000249515857598203","85480","UP","Thymic Stromal Lymphopoietin","Protein Coding","Q969D9",47,"GC05P111070",10.19826317,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSLP"
"129","VCAM1","915.017236801151","6.34523911668925","0.13023227477702","48.7224778001721","0","0","7412","UP","Vascular Cell Adhesion Molecule 1","Protein Coding","P19320",55,"GC01P100719",14.31930065,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"130","VWF","55937.4506071133","-1.4431588455536","0.0603499615991452","-23.9131692434091","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000223430060180856","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100241938977339","7450","DOWN","Von Willebrand Factor","Protein Coding","P04275",56,"GC12M029229",8.469612122,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWF"
